tweetId,tweetCreatedAt,tweetText,tweetUserId,tweetUserName,tweetUserAccount,hashtags
803760804751441920,Wed Nov 30 00:41:23 +0000 2016,#Vintage Christmas Table Decoration by TheEternalMuse #christmas #shopping #decoration #etsylove #sale  https://t.co/IeUrWBQsiL via @Etsy,726163300535422977,TheEternalMuse,TheEternalMuse,"[u'Vintage', u'christmas', u'shopping', u'decoration', u'etsylove', u'sale']"
803760804747018241,Wed Nov 30 00:41:23 +0000 2016,https://t.co/afsPMSyNSo,392342085,melissa,teamo_javier,[]
803760804747038720,Wed Nov 30 00:41:23 +0000 2016,Era ain't getting a text back for a min after what she just said,2785847410,The Hulk,Rigo_Hulk,[]
803760804738670592,Wed Nov 30 00:41:23 +0000 2016,Just posted a photo https://t.co/PCUhyTjg1K,3307518537,Opey Tailor,OpeyTailor,[]
803760804751376384,Wed Nov 30 00:41:23 +0000 2016,@DennisWardNews @JustinTrudeau Another forked tongue moony eyed  devil with his flock of black robed vultures.,3311833980,Richard Olson,WhiteBuffalo333,[]
803760804763987969,Wed Nov 30 00:41:23 +0000 2016,RT @lover_humor: https://t.co/Ose0szPPOS,3522333852,RetroBass272,VaughnTerrel,[]
803760804755488772,Wed Nov 30 00:41:23 +0000 2016,RT @NotesForGirlz: my mind 99.9% of the time https://t.co/HuCFCtxCX0,2913934922,crystal bibiano,crystalbibi_14,[]
803760804730261504,Wed Nov 30 00:41:23 +0000 2016,"To aqui na casa do reptil , como os amigo jogando um futebol kkk",3793385973,#lutochape,pirelle_lucas,[]
803760808954134528,Wed Nov 30 00:41:24 +0000 2016,IndosatCare: u_Immaaa Keterangan signal yang didapat apa kak? Infokan detail via DM yuk kak. Tq ^Cris,745808219088420864,CHAEYEON.,j_chaeyon,[]
803760808941469696,Wed Nov 30 00:41:24 +0000 2016,"RT @Miss_Dyna_Mite: I knew u were bad news darling..
I jus never bothered to care",991583569,Caffeine in ur cafe,Abeyaance,[]
803760808937263104,Wed Nov 30 00:41:24 +0000 2016,Yum!,2292052406,DiligentTraveler,DiligentTravelr,[]
803760808945745920,Wed Nov 30 00:41:24 +0000 2016,RT @CrazyinRussia: Nice haircut. https://t.co/yslm83O5iI,2576859542,Kaiser AJ von Vinter,kaiservonvinter,[]
803760808928776192,Wed Nov 30 00:41:24 +0000 2016,Don't you just hate the guess who are not uninvited,593736257,A. Deviana,AlfaniDeviana,[]
803760808920420353,Wed Nov 30 00:41:24 +0000 2016,"RT @theIRC: You can change a girl's life. Your gift of $58 sends a girl to school for a year.
 https://t.co/85JlygbIsZ",759155531332390912,Nancy Yarosis,YarosisNancy,[]
803760808937357312,Wed Nov 30 00:41:24 +0000 2016,RT @BestGalaxyPics: https://t.co/B24SZYHyCg,352122174,Jennifer,OhhJennayy,[]
803760808932978688,Wed Nov 30 00:41:24 +0000 2016,@Walter_Tactics @YouTube awful,750527100164136960,H.,ffsayew,[]
803760808958144512,Wed Nov 30 00:41:24 +0000 2016,@manugavassi KKKK,4704974915,Jhulie,DramaticDaManu,[]
803760808953946112,Wed Nov 30 00:41:24 +0000 2016,"RT @TioFinch: Me encanta ver como la gente se pelea por un lugar en el metro, para que bajen en la que sigue jaja.",3146300624,Brenda Cap,BrenUuUr,[]
803760808933068801,Wed Nov 30 00:41:24 +0000 2016,smartfrencare: taufik3010 perangkat silahkan kunjungi https://t.co/vBjDSACK4M . Terimakasih RS,744702718619455488,P E A,ppeatsr,[]
803760808941461504,Wed Nov 30 00:41:24 +0000 2016,Migraine headache = candlelight dinner #brightside,1138205773,Lisa TS,lts101,[u'brightside']
803760808933007360,Wed Nov 30 00:41:24 +0000 2016,CFP stands for college football popularity.,175148479,Jamie Truman,jamie_truman,[]
803760813131657217,Wed Nov 30 00:41:25 +0000 2016,"RT @SpongebobMemory: oh SILLY me, I got the DIET shampoo. https://t.co/sURPFxUB4u",2955114276,Jolly Matzo Ball,matzkethegreat,[]
803760813148426241,Wed Nov 30 00:41:25 +0000 2016,Telkomsel: Noe_Mahmud [3] Terima kasih :) -Tari,782926460956778496,scoups,svtnleadr,[]
803760813118988288,Wed Nov 30 00:41:25 +0000 2016,RT @Mavi_Vignista: Igual me gustaria saber quien organiza los TTs. Mas les vale que sean Vignistas. VAMOS POR ESA FINAL VIGNA,1403788759,cam,vignaftjauregui,[]
803760813152538624,Wed Nov 30 00:41:25 +0000 2016,I listen to herbo Tink wayne drake tiller durk mainly LUCCI,276305793,Goddess,dmoneeeeey,[]
803760813123059712,Wed Nov 30 00:41:25 +0000 2016,Kingina,719450437523353601,DorangBusog,alyszxa_mariano,[]
803760813135708160,Wed Nov 30 00:41:25 +0000 2016,New to this Twitter thing. Not sure how it all works yet lol,803754038126780416,Ashley Groft,thatgirlashleyg,[]
803760813144150016,Wed Nov 30 00:41:25 +0000 2016,@maddiemcoulonn looks sooooo unhealthy. Yum,3026215238,marti.,MartiiLynn_,[]
803760813135671301,Wed Nov 30 00:41:25 +0000 2016,RT @rxegann: Loneliness is the worst feeling of them all.,2868328991,tatianna,tatiannacook1,[]
803760813152538625,Wed Nov 30 00:41:25 +0000 2016,RT @Karinhosa__: mastered the art of observing,547734202,Bambi,Angie_Mariex33,[]
803760813148356608,Wed Nov 30 00:41:25 +0000 2016,Que pena que acaboooooou,3405154666,Gabriela Zancheta,aZancheta1,[]
803760813118877696,Wed Nov 30 00:41:25 +0000 2016,RT @bapmason: #l.r.o. https://t.co/1KRO8kLslr,797137930716229633,lro ent,lrorecordz,[u'l']
803760813118885888,Wed Nov 30 00:41:25 +0000 2016,RT @DoryLmao: The Most Ridiculous Things People Got in Trouble For At School https://t.co/qYDafnuA0c,3152169642,Sarcasm,ThatSarcasmLol,[]
803760813114675201,Wed Nov 30 00:41:25 +0000 2016,"Ticket Update:  Layaway and Price Level 2 tickets for FIELD GA are SOLD OUT.  Field tickets are still available,... https://t.co/RaN5OjH0xR",23883769,Rock On The Range,rockontherange,[]
803760813123178496,Wed Nov 30 00:41:25 +0000 2016,QUE FOFA PARECE UM PEIXINHO https://t.co/Rdq0wlyHqR,729777099150610432,joseph,jundyou,[]
803760813123244033,Wed Nov 30 00:41:25 +0000 2016,"RT @TheDemocrats: Thanks, Obama. https://t.co/mSSqaJL2tT https://t.co/fqphUTr4LD",786390803627188224,Vicki Zerba-Jones,kirklanfan,[]
803760813135671296,Wed Nov 30 00:41:25 +0000 2016,RT @BradGivesNoFuks: Ladies nothing is more important then blessin a Nigga waiting for pussy with pussy,1673790055,Leonardo Da Grinchey,muchachoVargas,[]
803760813114691584,Wed Nov 30 00:41:25 +0000 2016,RT @DoryLmao: The Most Ridiculous Things People Got in Trouble For At School https://t.co/qYDafnuA0c,3164678315,Lmao Tweets,ThatLmaoTweet,[]
803760813152432128,Wed Nov 30 00:41:25 +0000 2016,@puspitapitt kamu bindo dapet brp dulu? kalo gk ada tnda baca '!' brrti kalem,543995663,Opick RF,Opekrf,[]
803760817330155520,Wed Nov 30 00:41:26 +0000 2016,Telkomsel: chivaalrous Saya cek tidak ada gangguan pembelian aplikasi di Google Play. Harga aplikasinya berapa? -Nada,782926460956778496,scoups,svtnleadr,[]
803760817321738240,Wed Nov 30 00:41:26 +0000 2016,q dia longo affffffff vou dormir flw,388350862,ju,xxtrokes,[]
803760817325875200,Wed Nov 30 00:41:26 +0000 2016,RT @JaredWyand: Anyone watching @tariqnasheed on FoxNews acting like he just snorted an 8-ball through a slurpee straw?,2452015586,Joe Buck,ILSRico,[]
803760817309097984,Wed Nov 30 00:41:26 +0000 2016,AAaaaaayyy No Puedo Tenerle Tanta Paciencia A Este Celular Del Ortoo -.-,400306338,Yeroo RR,YerO_o,[]
803760817313153025,Wed Nov 30 00:41:26 +0000 2016,Your so pathetic lmao,1932868962,Elizabeth,_elizabeth1597,[]
803760817342558209,Wed Nov 30 00:41:26 +0000 2016,RT @5SOS_Daily: https://t.co/VbP7BgC8gk,2208332156,AJ,sorryimaj,[]
803760817325961216,Wed Nov 30 00:41:26 +0000 2016,RT @30SecPranks: This has to be one of the most entertaining dance videos https://t.co/qeSJonwpKQ,3309106124,Austin Gellenbeck,Supaflyyy21,[]
803760817317564416,Wed Nov 30 00:41:26 +0000 2016,Don't forget to subscribe to Psycosmic Minecraft https://t.co/sLB2DWNuIH #Minecraft,725987288849764352,WCGS-Servers,wcgs_servers,[u'Minecraft']
803760821532839939,Wed Nov 30 00:41:27 +0000 2016,My #goal is to deny yours. #Hockey,2464610155,Ice Hockey Skills,IceHockeySkills,"[u'goal', u'Hockey']"
803760821532839945,Wed Nov 30 00:41:27 +0000 2016,RT @Lynnsgr8byz: Light Blue Crocheted Flower Barrette Free Ship.. https://t.co/ZKPYXX4qM0 #etsymntt #etsyretwt https://t.co/sZ64jr6iqr,4094307973,GrooveWithTheGrain,GroovewtGrain,"[u'etsymntt', u'etsyretwt']"
803760821520265217,Wed Nov 30 00:41:27 +0000 2016,Taxes that hit biscuits to be re-examined but where does that leave Jaffa Cakes? https://t.co/FtMelkgna7,3235443249,Demarco Bleackley,lupefemujyt,[]
803760821532839940,Wed Nov 30 00:41:27 +0000 2016,Barbara Mandrell - (If Loving You Is Wrong) I Don't Wanna Be Right #nowplaying #radiowithroots,2521968735,93.5 KSCR-Jack Blair,KSCR_FM,"[u'nowplaying', u'radiowithroots']"
803760821520084992,Wed Nov 30 00:41:27 +0000 2016,"RT @CarlForrest: Hush
#streetart #mural #graffiti #art https://t.co/Omi9kA7sxx",3441936755,NDR,NNNdr,"[u'streetart', u'mural', u'graffiti', u'art']"
803760821541208064,Wed Nov 30 00:41:27 +0000 2016,@Lyonfitt Cual es el precio?,2256920257,Luis Kravitz,SlashKravitz,[]
803760821528510465,Wed Nov 30 00:41:27 +0000 2016,RT @HoustonTexans: .@clownejd and the kids checking in! https://t.co/fNHGFrINBH,2265274656,Bimp Lizkit,Yobokashi,[]
803760821528473600,Wed Nov 30 00:41:27 +0000 2016,Stylish Womens Retro Genuine Leather Boots Belt Buckle Warm Zipper Ankle Boots https://t.co/tug2nGm1wj https://t.co/mA3Mk9yxJz,776908128344420352,Special ClothingShoe,SpecialClothin,[]
803760825718730752,Wed Nov 30 00:41:28 +0000 2016,@AURORAmusic do you watch Skam?,80330303,Willian Silva,ikariwill,[]
803760825697759232,Wed Nov 30 00:41:28 +0000 2016,"On the Runway: Samantha Cameron, From 10 Downing Street to Selfridges https://t.co/Q8fqFxqg26",3235443249,Demarco Bleackley,lupefemujyt,[]
803760825706151937,Wed Nov 30 00:41:28 +0000 2016,RT @jayybeyond: Real love feels like 2000's slow jams https://t.co/x1NIWalKe0,727920006596452352,Tre'Sure,idealtresure,[]
803760825727127552,Wed Nov 30 00:41:28 +0000 2016,RT @CamilleStein: Tsuchiya Koitsu (1870-1949) - https://t.co/AJah8tgRUO / RT @MenschOhneMusil,2881162246,Martha Elena Rangel,merv59,[]
803760825714343936,Wed Nov 30 00:41:28 +0000 2016,RT @FakeLibStats: 6% of librarians plan to bring their special rum cake to the library holiday party; special because there isn't any cake,18143316,Whitney Jenkins,whitneyj210,[]
803760825710223360,Wed Nov 30 00:41:28 +0000 2016,"@AndyGiannelli pero en plaza Moreno amigo, en el barrio tranqui",1847768558,Chiki,chikii01_,[]
803760825731166208,Wed Nov 30 00:41:28 +0000 2016,"@regulartexan @tanyaferrera 

Yeah, why let a little deceitful propaganda get in the way of your feelz.

Carry on clown...",1643303508,WINNERS WIN!,CelebrateTheWin,[]
803760825718767616,Wed Nov 30 00:41:28 +0000 2016,@akridgexleave Watch us on your browser using the URL: Flurrylive/ the name of the broadcaster you want to watch,4907391010,Flurry Live,flurrylive,[]
803760829908877312,Wed Nov 30 00:41:29 +0000 2016,@Cernovich @transition2017 He could have been an insider the whole time maybe?,784588568551419904,Banning me is racist,this1isno1,[]
803760829913006080,Wed Nov 30 00:41:29 +0000 2016,RT @CauseWereGuys: So true https://t.co/wvvMO0lIlM,1494391902,Kris,SirkHD,[]
803760829921456129,Wed Nov 30 00:41:29 +0000 2016,@GabrielFritzen1 nao pq kkkkk,382746042,gabriela,gabi_koling,[]
803760829900455941,Wed Nov 30 00:41:29 +0000 2016,RT @TheTumblrPosts: Christmas when you were 7 years old vs Christmas now https://t.co/nusGiDK5m6,414418715,taylor richardson,taylorlynr,[]
803760829891887104,Wed Nov 30 00:41:29 +0000 2016,"RT @ThatFunnyGirI: 12 Years In A Coma Hearing Everything, His Mother Saying 'I hope you die.' https://t.co/YDJkLjFnfT",3055522248,Sarcasm,TheSarcasmWorld,[]
803760829908848640,Wed Nov 30 00:41:29 +0000 2016,RT @FreddyAmazin: Me in November vs me in December https://t.co/Yoc0AlBc5a,363463546,Kelsey Russell,kelkel_13,[]
803760829929635840,Wed Nov 30 00:41:29 +0000 2016,RT @JMuehlbauer7: You really don't know what you got till it's gone... TJ #7 FOR LIFE,1245114673,Quinton Hill,Qhill32,[]
803760829921251328,Wed Nov 30 00:41:29 +0000 2016,NetWire RAT Steals Payment Card Data | SecureWorks https://t.co/GCLXEP89dT,58821281,Masafumi Negishi,MasafumiNegishi,[]
803760829921423360,Wed Nov 30 00:41:29 +0000 2016,@BeGlam_ same here. Never knew or cared what the big deal was.,553105423,Wes,BateastL,[]
803760829921460228,Wed Nov 30 00:41:29 +0000 2016,Iconic https://t.co/pCufyWdrwG,2532764594,MOLLY,melvinam_,[]
803760829921312770,Wed Nov 30 00:41:29 +0000 2016,"Transporter 2 (DVD, 2006, Widescreen) SLIPCOVER &amp; CASE ONLY  . https://t.co/yA04P1OfVe https://t.co/y9rAcbsXy7",776445467433459714,Outstanding DVDs,OutstandingDVD,[]
803760834115735552,Wed Nov 30 00:41:30 +0000 2016,RT @bubblestbh: november really lasted 4 seconds.,1719507150,ciera,cieraptv,[]
803760834098905088,Wed Nov 30 00:41:30 +0000 2016,RT @kentsoccerclub: 41' G-Ross [Rough Riders Red:11 Ellect FC:2],838632757,Ross Adair,_RADAR_3,[]
803760834107375616,Wed Nov 30 00:41:30 +0000 2016,"RT @adennis318: I need something to recenter myself, I haven't been myself lately",2579079732,averie ig,Averie_brackin,[]
803760834111537152,Wed Nov 30 00:41:30 +0000 2016,RT @theScoreNHL: Report: Coyotes would consider dealing Duclair https://t.co/Fie6WnlJ9C https://t.co/Tk27ykEgWn,594896177,Ryan Thomas,ryanthomas916,[]
803760834090598400,Wed Nov 30 00:41:30 +0000 2016,https://t.co/iTN4YduRLe,1453017326,fiona,joycevieirat,[]
803760834119864321,Wed Nov 30 00:41:30 +0000 2016,"If you show skype DMs, you have to scribble out the profile pic and name my dude. 

Not cool.",4851621362,goodguy,RinnFox,[]
803760834115575808,Wed Nov 30 00:41:30 +0000 2016,23,734108800727158784,@,MokaTea_,[]
803760834119954432,Wed Nov 30 00:41:30 +0000 2016,yes. https://t.co/jXr8XR1o8q,1868964229,T.,_itstaaty,[]
803760834111381507,Wed Nov 30 00:41:30 +0000 2016,"@CopperCab @franz_soap So can I have the coincidence detector back?  Only fair, you see.",800007833840447492,DeplorableAmerikaner,MAGA_Amerikaner,[]
803760834107228160,Wed Nov 30 00:41:30 +0000 2016,"RT @ktumulty: @maggieNYT also, this. Best POTUS memo ever. https://t.co/uXNuYIFvE7",794025362183188480,Citizen WMA,autokathauto,[]
803760834102980608,Wed Nov 30 00:41:30 +0000 2016,RT @LONGDlSTANCE: I want to be in your arms where you hold me tight and never let go.,2877275802,Princess,loganfaithkaska,[]
803760834115608576,Wed Nov 30 00:41:30 +0000 2016,@IanValondo heh! Sinong nagsabi? Hindi man ako sinabihan ni Kuya Aldrin. Nyenyenye,732514286778490880,ALAINA,allygrnde,[]
803760834098794500,Wed Nov 30 00:41:30 +0000 2016,RT @ReutersIndia: Drones are mapping Indian cities - where they're allowed https://t.co/YAypKZcvMi By @rinachandran https://t.co/h4LHFUyRLm,306068739,Janaagraha,Janaagraha1,[]
803760834098786304,Wed Nov 30 00:41:30 +0000 2016,BlackBerry PRIV STV-100 - 32GB - Black Smartphone Unlocked Brand New In Box https://t.co/Fm9vFBfFer https://t.co/yztfQNTDTg,786288115115696128,gawana twioloni,gawana_twioloni,[]
803760838318362624,Wed Nov 30 00:41:31 +0000 2016,really sad whip,2719631985,nina,chalupajosh,[]
803760838301650944,Wed Nov 30 00:41:31 +0000 2016,RT @JaureguiDuh: El video de TMG es uno de los mejores que tienen las chicas y es una lastima que por poca promocion mucha gente no vea eso,3096798974,"vale,, | DOPE",H4RRYFUICI0SO,[]
803760838297448448,Wed Nov 30 00:41:31 +0000 2016,I've been on anxiety meds for a few years now but I guess over time my body has learned to hate me more cause I def need a higher dose.,75983354,breeyonce,Kermiticus,[]
803760838310031360,Wed Nov 30 00:41:31 +0000 2016,"Cam Akers Total Career Yards:  
12,798 yards and 142 TD's
1 INT TD= 143 Total TD's",2730769544,Clinton Arrows Radio,ArrowsRadio,[]
803760838318424064,Wed Nov 30 00:41:31 +0000 2016,RT @tbhjason: This is crazy... #PrayForGatlinburg #PrayForTheSmokies https://t.co/OKgIHph7qq,2296361020,Morgan Lodwick,Morganlodwick_,"[u'PrayForGatlinburg', u'PrayForTheSmokies']"
803760838301675521,Wed Nov 30 00:41:31 +0000 2016,#LSU No. 21 in latest CFP rankings https://t.co/eTMcbjyYyv,63193260,Jim Kleinpeter,JimKleinpeter,[u'LSU']
803760838310068228,Wed Nov 30 00:41:31 +0000 2016,Ai meu cu to precisando resolver isso ai shjsjsjs https://t.co/Ib5bWSWcTh,2862681096,Bella,IsaCarrielo,[]
803760838318268416,Wed Nov 30 00:41:31 +0000 2016,fallin' for ya,3190519400,s a s a,sara_sorenson99,[]
803760838318247936,Wed Nov 30 00:41:31 +0000 2016,@AkimAguilar https://t.co/CcSDEsaqdC,792505315233140736,TuMaridoHD,TuMaridoHD,[]
803760842504290305,Wed Nov 30 00:41:32 +0000 2016,RT @nishu4578: @Gurmeetramrahim @narendramodi baba Ji and modi ji always have a keen vision for the betterment of society,751029229899350016,TARSEM INSAN,Tarsem00314034,[]
803760842479173636,Wed Nov 30 00:41:32 +0000 2016,"RT @ABOOGlE_: If anyone can have it, I don't want it.",37680525,IXIIVIVII_,Amazin_me_,[]
803760842483191808,Wed Nov 30 00:41:32 +0000 2016,@fedevarelae por favor,701834107635032064,Rosario,rochisuarezj,[]
803760842508472321,Wed Nov 30 00:41:32 +0000 2016,RT @What_Tee: great lagging host already,788556906696679424,Chase Da Pimp,ChaseDaPimp,[]
803760842483363840,Wed Nov 30 00:41:32 +0000 2016,"Telkomsel: chivaalrous Keterangan gagalnya bagaimana? Menggunakan HP apa? Pastikan menggunakan jaringan Telkomsel, bukan wifi. -Nada",709957676420218881,lock mute,Kaeixo,[]
803760842474864640,Wed Nov 30 00:41:32 +0000 2016,RT @VeriiAcostaoK: #QuieroByBoraBora https://t.co/4QQAnYZDdE,733635883849633792,PattyAtaryEcuador,PatyMyBEcua,[u'QuieroByBoraBora']
